antecedente,consecuente,tamano_antecedente,tamano_consecuente,soporte,confianza,lift,soporte_antecedente,soporte_consecuente,leverage,consecuente_relevante
no_requiere_laboratorio + sin_recuperacion,aprobo,2,1,0.46221570066030815,0.7730061349693252,1.1096444043846132,0.5979457079970653,0.6966250917094644,0.04567171698957195,True
semestre_1 + sin_riesgo_retraso,aprobo,2,1,0.10491562729273661,0.772972972972973,1.1095968005920613,0.13573000733675716,0.6966250917094644,0.01036269848404188,True
semestre_4 + sin_recuperacion,aprobo,2,1,0.10711665443873808,0.7724867724867724,1.1088988635065518,0.13866471019809246,0.6966250917094644,0.010519337980125623,True
ocupacion_baja + zona_media,no_abierto_siguiente,2,1,0.10198092443140132,0.6714975845410628,1.1047087600838488,0.15187087307410124,0.6078503301540719,0.009666164092521731,True
recuperacion + zona_baja,no_abierto_siguiente,2,1,0.05099046221570066,0.6714975845410628,1.1047087600838488,0.07593543653705062,0.6078503301540719,0.004833082046260866,True
ocupacion_baja,no_abierto_siguiente,1,1,0.19038884812912693,0.6714100905562742,1.1045648200702496,0.2835656639765224,0.6078503301540719,0.018023365660639196,True
abierto_siguiente + sin_recuperacion,aprobo,2,1,0.24358033749082905,0.7694090382387022,1.1044807994937873,0.3165810711665444,0.6966250917094644,0.0230420197559546,True
area_ciencias_basicas_y_complementarias + sin_recuperacion,aprobo,2,1,0.3914159941305943,0.7692862292718098,1.104304508159533,0.5088041085840058,0.6966250917094644,0.036970285326108965,True
ocupacion_media + sin_recuperacion,aprobo,2,1,0.39948642699926634,0.7690677966101694,1.1039909497416125,0.5194424064563463,0.6966250917094644,0.03762981296382922,True
curso_no_obligatorio + sin_riesgo_retraso,no_abierto_siguiente,2,1,0.0748349229640499,0.6710526315789473,1.1039767493567958,0.11151870873074102,0.6078503301540719,0.007048239043713184,True
aprobo + ocupacion_baja,no_abierto_siguiente,2,1,0.1309611151870873,0.6697936210131332,1.1019054984199164,0.19552457813646368,0.6078503301540719,0.012111435813602245,True
ocupacion_baja + sin_recuperacion,aprobo,2,1,0.17718268525311812,0.7666666666666666,1.1005441460417764,0.23110785033015407,0.6966250917094644,0.01618715782209737,True
semestre_2,no_abierto_siguiente,1,1,0.09207630227439471,0.6675531914893617,1.0982196741098371,0.13793103448275862,0.6078503301540719,0.008234877425557216,True
area_ciencias_basicas_y_complementarias + semestre_2,no_abierto_siguiente,2,1,0.09207630227439471,0.6675531914893617,1.0982196741098371,0.13793103448275862,0.6078503301540719,0.008234877425557216,True
periodo_s2 + zona_baja,no_abierto_siguiente,2,1,0.05429200293470286,0.6666666666666667,1.0967612150472743,0.08143800440205429,0.6078503301540719,0.004789885071825407,True
aprobo + semestre_2,no_abierto_siguiente,2,1,0.06676449009537784,0.6666666666666666,1.0967612150472743,0.10014673514306677,0.6078503301540719,0.005890264074812315,True
curso_no_obligatorio + sin_riesgo_retraso,aprobo,2,1,0.0851063829787234,0.763157894736842,1.095507330728084,0.11151870873074102,0.6966250917094644,0.0074196522818498895,True
bloqueo_medio + sin_recuperacion,aprobo,2,1,0.36390315480557595,0.7630769230769231,1.0953910965285374,0.4768892149669846,0.6966250917094644,0.031690161693945784,True
sin_recuperacion,aprobo,1,1,0.6008804108584006,0.7629250116441546,1.0951730288267327,0.7876008804108584,0.6966250917094644,0.0522178753117315,True
curso_obligatorio + sin_recuperacion,aprobo,2,1,0.524578136463683,0.7610431080361895,1.0924715705669577,0.6892883345561261,0.6966250917094644,0.04440258718925766,True
no_abierto_siguiente + sin_recuperacion,aprobo,2,1,0.3573000733675715,0.7585669781931463,1.0889171050840005,0.471019809244314,0.6966250917094644,0.029175855555776842,True
curso_obligatorio + semestre_2,no_abierto_siguiente,2,1,0.08877476155539252,0.6594005449591281,1.0848074143383122,0.1346294937637564,0.6078503301540719,0.006940179322617632,True
ocupacion_baja + sin_recuperacion,no_abierto_siguiente,2,1,0.15223771093176816,0.6587301587301587,1.0837045339157592,0.23110785033015407,0.6078503301540719,0.011758727807386182,True
periodo_s1 + recuperacion,no_abierto_siguiente,2,1,0.0748349229640499,0.6580645161290323,1.082609457433761,0.11371973587674249,0.6078503301540719,0.005710343966338127,True
semestre_2 + sin_recuperacion,no_abierto_siguiente,2,1,0.0719002201027146,0.6577181208053691,1.0820395879996598,0.10931768158473955,0.6078503301540719,0.005451431259752962,True
perdio + recuperacion,no_abierto_siguiente,2,1,0.07666911225238444,0.6572327044025157,1.0812410091739637,0.11665443873807776,0.6078503301540719,0.005760673151505927,True
no_requiere_laboratorio + ocupacion_baja,no_abierto_siguiente,2,1,0.14820249449743214,0.6558441558441558,1.0789566498679353,0.22597212032281733,0.6078503301540719,0.01084526655359197,True
periodo_s1 + zona_media,no_abierto_siguiente,2,1,0.16140865737344093,0.6557377049180327,1.0787815229973188,0.24614820249449743,0.6078503301540719,0.011787391220329346,True
curso_base + sin_recuperacion,aprobo,2,1,0.3661041819515774,0.7515060240963856,1.0787811593927052,0.4871606749816581,0.6966250917094644,0.02673583206523522,True
periodo_s1,no_abierto_siguiente,1,1,0.2978723404255319,0.652733118971061,1.073838552996447,0.45634629493763756,0.6078503301540719,0.020482094383101446,True
perdio + periodo_s2,no_abierto_siguiente,2,1,0.07263389581804842,0.6513157894736842,1.0715068449639489,0.11151870873074102,0.6078503301540719,0.004847211897711715,True
bloqueo_alto + sin_recuperacion,aprobo,2,1,0.14233308877476156,0.7461538461538462,1.0710981488232674,0.19075568598679385,0.6966250917094644,0.009447891530109498,True
periodo_s1 + sin_recuperacion,no_abierto_siguiente,2,1,0.22303741746148203,0.6509635974304069,1.0709274391039767,0.34262655906089506,0.6078503301540719,0.014771750416763374,True
bloqueo_medio + periodo_s1,no_abierto_siguiente,2,1,0.17754952311078503,0.6505376344086021,1.070226669521937,0.27292736610418195,0.6078503301540719,0.01165053351627679,True
bloqueo_bajo + ocupacion_media,aprobo,2,1,0.05099046221570066,0.7433155080213903,1.0670237361065351,0.0685986793837124,0.6966250917094644,0.003202900898873859,True
abierto_siguiente + periodo_s1,aprobo,2,1,0.11738811445341159,0.7407407407407408,1.0633276773350497,0.15847395451210564,0.6966250917094644,0.006991181357854509,True
periodo_s1 + zona_alta,no_abierto_siguiente,2,1,0.0722670579603815,0.6459016393442623,1.062599800152359,0.11188554658840792,0.6078503301540719,0.004257391527148963,True
aprobo + zona_baja,no_abierto_siguiente,2,1,0.06272927366104182,0.6452830188679245,1.061582081734437,0.09721203228173148,0.6078503301540719,0.0036389077436430536,True
periodo_s2 + semestre_2,aprobo,2,1,0.05099046221570066,0.7393617021276596,1.0613480779357558,0.06896551724137931,0.6966250917094644,0.002947352442634152,True
periodo_s1 + zona_baja,no_abierto_siguiente,2,1,0.061995597945708,0.6450381679389312,1.0611792672308549,0.09611151870873075,0.6078503301540719,0.003574179566996759,True
bloqueo_medio + semestre_2,aprobo,2,1,0.06016140865737344,0.7387387387387387,1.0604538187476575,0.08143800440205429,0.6966250917094644,0.003429651372156603,True
recuperacion,no_abierto_siguiente,1,1,0.1368305209097579,0.6442141623488774,1.0598236611726253,0.2123991195891416,0.6078503301540719,0.007723645943063989,True
curso_obligatorio + recuperacion,no_abierto_siguiente,2,1,0.12472487160674982,0.6427221172022685,1.0573690353007748,0.19405722670579603,0.6078503301540719,0.006767122284848132,True
area_metodologia_de_sistemas + no_abierto_siguiente,aprobo,2,1,0.06456346294937637,0.7364016736401673,1.0570989796435473,0.08767424798239179,0.6966250917094644,0.0034873819080843693,True
area_ciencias_basicas_y_complementarias + periodo_s1,aprobo,2,1,0.18818782098312545,0.7349570200573066,1.055025190456144,0.25605282465150403,0.6966250917094644,0.009814998527804042,True
area_ciencias_basicas_y_complementarias + curso_no_obligatorio,aprobo,2,1,0.08033749082905356,0.7348993288590604,1.0549423751815685,0.10931768158473955,0.6966250917094644,0.004184050869618344,True
area_metodologia_de_sistemas + ocupacion_media,aprobo,2,1,0.05282465150403522,0.7346938775510204,1.0546474513976207,0.0719002201027146,0.6966250917094644,0.002737154081050984,True
abierto_siguiente + periodo_s2,aprobo,2,1,0.10748349229640498,0.7343358395989975,1.0541334906513256,0.14636830520909758,0.6966250917094644,0.005519658256758514,True
bloqueo_bajo + periodo_s1,aprobo,2,1,0.05062362435803375,0.7340425531914894,1.0537124802527646,0.06896551724137931,0.6966250917094644,0.0025805145849672403,True
curso_no_base + semestre_2,aprobo,2,1,0.05355832721936904,0.7336683417085428,1.053175302526323,0.07300073367571533,0.6966250917094644,0.002704184427665665,True
aprobo + periodo_s1,no_abierto_siguiente,2,1,0.2087307410124725,0.6400449943757031,1.052964788574633,0.3261188554658841,0.6078503301540719,0.010499287048066797,True
area_ciencias_basicas_y_complementarias + periodo_s2,aprobo,2,1,0.1669112252384446,0.7326892109500804,1.051769767798799,0.22780630961115186,0.6966250917094644,0.008215633913581294,True
curso_obligatorio + periodo_s1,no_abierto_siguiente,2,1,0.2582538517975055,0.6388384754990926,1.0509798939109996,0.40425531914893614,0.6078503301540719,0.012527122586284967,True
requiere_laboratorio + sin_riesgo_retraso,no_abierto_siguiente,2,1,0.1206896551724138,0.6388349514563106,1.0509740963608345,0.18892149669845928,0.6078503301540719,0.0058536610310539194,True
no_requiere_laboratorio + periodo_s1,aprobo,2,1,0.2538517975055026,0.7315010570824524,1.050064181994084,0.34702861335289803,0.6966250917094644,0.01210295790273172,True
area_desarrollo_de_software + semestre_3,ocupacion_alta,2,1,0.05392516507703595,1.0,18.54421768707483,0.05392516507703595,0.05392516507703595,0.051017241648450375,False
area_desarrollo_de_software + bloqueo_alto,ocupacion_alta,2,1,0.05392516507703595,0.8076923076923077,14.978021978021978,0.06676449009537784,0.05392516507703595,0.05032487892735857,False
area_desarrollo_de_software + requiere_laboratorio,ocupacion_alta,2,1,0.05392516507703595,0.75,13.908163265306122,0.0719002201027146,0.05392516507703595,0.050047933838921844,False
bloqueo_alto + requiere_laboratorio,ocupacion_alta,2,1,0.05392516507703595,0.6966824644549763,12.919431279620852,0.07740278796771827,0.05392516507703595,0.049751206958453933,False
ocupacion_alta,area_desarrollo_de_software,1,1,0.05392516507703595,1.0,8.041297935103245,0.05392516507703595,0.1243580337490829,0.04721913757846105,False
bloqueo_alto + ocupacion_alta,area_desarrollo_de_software,2,1,0.05392516507703595,1.0,8.041297935103245,0.05392516507703595,0.1243580337490829,0.04721913757846105,False
curso_base + ocupacion_alta,area_desarrollo_de_software,2,1,0.05392516507703595,1.0,8.041297935103245,0.05392516507703595,0.1243580337490829,0.04721913757846105,False
curso_obligatorio + ocupacion_alta,area_desarrollo_de_software,2,1,0.05392516507703595,1.0,8.041297935103245,0.05392516507703595,0.1243580337490829,0.04721913757846105,False
no_abierto_siguiente + ocupacion_alta,area_desarrollo_de_software,2,1,0.05392516507703595,1.0,8.041297935103245,0.05392516507703595,0.1243580337490829,0.04721913757846105,False
ocupacion_alta + requiere_laboratorio,area_desarrollo_de_software,2,1,0.05392516507703595,1.0,8.041297935103245,0.05392516507703595,0.1243580337490829,0.04721913757846105,False
ocupacion_alta + semestre_3,area_desarrollo_de_software,2,1,0.05392516507703595,1.0,8.041297935103245,0.05392516507703595,0.1243580337490829,0.04721913757846105,False
bloqueo_alto + requiere_laboratorio,area_desarrollo_de_software,2,1,0.06676449009537784,0.8625592417061612,6.936095849235975,0.07740278796771827,0.1243580337490829,0.05713883157701523,False
area_ciencias_basicas_y_complementarias + bloqueo_bajo,curso_no_obligatorio,2,1,0.06419662509170947,0.6704980842911877,5.747728860936408,0.09574468085106383,0.11665443873807776,0.05302758308487224,False
curso_no_obligatorio + no_abierto_siguiente,bloqueo_bajo,2,1,0.06346294937637564,0.7935779816513763,5.276325799955249,0.07997065297138664,0.1504035216434336,0.05143508154135418,False
curso_no_base + curso_no_obligatorio,bloqueo_bajo,2,1,0.07153338224504768,0.7499999999999999,4.986585365853658,0.09537784299339692,0.1504035216434336,0.0571882187720863,False
ocupacion_alta,semestre_3,1,1,0.05392516507703595,1.0,4.850533807829181,0.05392516507703595,0.20616287600880412,0.0428077979555047,False
area_desarrollo_de_software + ocupacion_alta,semestre_3,2,1,0.05392516507703595,1.0,4.850533807829181,0.05392516507703595,0.20616287600880412,0.0428077979555047,False
bloqueo_alto + ocupacion_alta,semestre_3,2,1,0.05392516507703595,1.0,4.850533807829181,0.05392516507703595,0.20616287600880412,0.0428077979555047,False
curso_base + ocupacion_alta,semestre_3,2,1,0.05392516507703595,1.0,4.850533807829181,0.05392516507703595,0.20616287600880412,0.0428077979555047,False
curso_obligatorio + ocupacion_alta,semestre_3,2,1,0.05392516507703595,1.0,4.850533807829181,0.05392516507703595,0.20616287600880412,0.0428077979555047,False
no_abierto_siguiente + ocupacion_alta,semestre_3,2,1,0.05392516507703595,1.0,4.850533807829181,0.05392516507703595,0.20616287600880412,0.0428077979555047,False
ocupacion_alta + requiere_laboratorio,semestre_3,2,1,0.05392516507703595,1.0,4.850533807829181,0.05392516507703595,0.20616287600880412,0.0428077979555047,False
curso_no_obligatorio + sin_riesgo_retraso,bloqueo_bajo,2,1,0.07153338224504768,0.6414473684210525,4.264842747111682,0.11151870873074102,0.1504035216434336,0.05476057572281591,False
curso_no_obligatorio,bloqueo_bajo,1,1,0.07153338224504768,0.6132075471698113,4.077082374597331,0.11665443873807776,0.1504035216434336,0.0539881438435026,False
curso_no_obligatorio + no_requiere_laboratorio,bloqueo_bajo,2,1,0.07153338224504768,0.6132075471698113,4.077082374597331,0.11665443873807776,0.1504035216434336,0.0539881438435026,False
aprobo + curso_no_obligatorio,bloqueo_bajo,2,1,0.052090975788701394,0.6120689655172414,4.069512195121952,0.0851063829787234,0.1504035216434336,0.03929067607436662,False
curso_no_obligatorio + sin_recuperacion,bloqueo_bajo,2,1,0.05942773294203962,0.6044776119402985,4.019038951583545,0.0983125458547322,0.1504035216434336,0.044641179823756344,False
ocupacion_alta,bloqueo_alto,1,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
area_desarrollo_de_software + ocupacion_alta,bloqueo_alto,2,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
area_desarrollo_de_software + semestre_3,bloqueo_alto,2,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
curso_base + ocupacion_alta,bloqueo_alto,2,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
curso_obligatorio + ocupacion_alta,bloqueo_alto,2,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
no_abierto_siguiente + ocupacion_alta,bloqueo_alto,2,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
ocupacion_alta + requiere_laboratorio,bloqueo_alto,2,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
ocupacion_alta + semestre_3,bloqueo_alto,2,1,0.05392516507703595,1.0,3.9912152269399703,0.05392516507703595,0.2505502567865004,0.04041420111973017,False
area_desarrollo_de_software + bloqueo_alto,requiere_laboratorio,2,1,0.06676449009537784,1.0,3.9279538904899134,0.06676449009537784,0.2545854732208364,0.049767220790098224,False
ocupacion_alta,requiere_laboratorio,1,1,0.05392516507703595,1.0,3.9279538904899134,0.05392516507703595,0.2545854732208364,0.04019660140738703,False
area_desarrollo_de_software + ocupacion_alta,requiere_laboratorio,2,1,0.05392516507703595,1.0,3.9279538904899134,0.05392516507703595,0.2545854732208364,0.04019660140738703,False
area_desarrollo_de_software + semestre_3,requiere_laboratorio,2,1,0.05392516507703595,1.0,3.9279538904899134,0.05392516507703595,0.2545854732208364,0.04019660140738703,False
bloqueo_alto + ocupacion_alta,requiere_laboratorio,2,1,0.05392516507703595,1.0,3.9279538904899134,0.05392516507703595,0.2545854732208364,0.04019660140738703,False
curso_base + ocupacion_alta,requiere_laboratorio,2,1,0.05392516507703595,1.0,3.9279538904899134,0.05392516507703595,0.2545854732208364,0.04019660140738703,False
curso_obligatorio + ocupacion_alta,requiere_laboratorio,2,1,0.05392516507703595,1.0,3.9279538904899134,0.05392516507703595,0.2545854732208364,0.04019660140738703,False
no_abierto_siguiente + ocupacion_alta,requiere_laboratorio,2,1,0.05392516507703595,1.0,3.9279538904899134,0.05392516507703595,0.2545854732208364,0.04019660140738703,False
